id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_verifications_phone,host_verifications_offline_government_id,host_verifications_identity_manual,host_verifications_reviews,host_verifications_email,host_verifications_selfie,host_verifications_jumio,host_verifications_government_id,amenities_Coffee_maker,amenities_Free_street_parking,amenities_Extra_pillows_and_blankets,amenities_Washer,amenities_Shampoo,amenities_Dryer,amenities_Hot_water,amenities_Kitchen,amenities_Carbon_monoxide_alarm,amenities_Air_conditioning,amenities_Dedicated_workspace,amenities_Wifi,amenities_First_aid_kit,amenities_Microwave,amenities_Bathtub,amenities_TV,amenities_Essentials,amenities_Free_parking_on_premises,amenities_Cooking_basics,amenities_Private_entrance,amenities_Hair_dryer,amenities_Oven,amenities_Dishes_and_silverware,amenities_Smoke_alarm,amenities_Refrigerator,amenities_Iron,amenities_Heating,amenities_Long_term_stays_allowed,amenities_Bed_linens,amenities_Stove,amenities_Dishwasher,amenities_Hangers,amenities_Fire_extinguisher,bathrooms_type,distance_to_CBD,host_in_same_neighbourhood,host_year,description_words_count,occu_rate_oct,occu_rate_nov,occu_rate_dec,occu_rate_jan,occu_rate_feb,occu_rate_mar,occu_rate_apr,occu_rate_may,occu_rate_jun,occu_rate_jul,occu_rate_aug,occu_rate_sep,Q1,Q2,Q3,Q4
51016480,130023857,within an hour,1,0.98,0,0,0,Humboldt Park,Entire rental unit,Entire home/apt,7,1,3,3,205,2,27,2,2,1125,1125,2,1125,0,28,58,88,363,2021/10/19,11,11,4,30_days,4.91,5,5,4.82,5,4.36,5,1,5,5,0,0,3.84,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,private,5.5011,1,4,858,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0.021505376,0,0,0
51023324,370154553,within an hour,1,1,0,40,0,Near South Side,Entire condominium (condo),Entire home/apt,6,1,2,2,238,2,365,2,2,1125,1125,2,1125,0,22,47,77,262,2021/10/19,11,11,5,30_days,4.91,4.91,4.82,5,5,4.91,4.82,1,29,29,0,0,4.34,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,private,2.724,1,1,1000,0.838709677,0,0.161290323,0,0,0,0,0,0,0.35483871,1,1,0.333333333,0,0,0.784946237
51023710,332893994,within an hour,1,1,0,1,0,West Town,Entire condominium (condo),Entire home/apt,6,1,2,2,255,1,30,2,2,1125,1125,2,1125,0,26,56,86,361,2021/10/18,2,2,2,30_days,5,5,4.5,5,5,5,4.5,1,1,1,0,0,2,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,private,3.6352,1,1,561,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0.044444444,0,0,0
51042353,327709604,within an hour,0.99,0.76,0,25,0,Hyde Park,Entire rental unit,Entire home/apt,6,1,3,3,170,2,1125,2,4,2,1125,3.6,1094.6,0,20,50,80,355,2021/10/18,11,11,4,30_days,2.64,3.18,2.91,3.09,2.73,3.82,2.91,1,9,9,0,0,3.84,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,private,9.3319,1,1,1000,0.129032258,0.2,0,0,0,0,0,0,0,0,0,0,0.109677419,0,0,0
51049065,393214451,within an hour,1,0.95,0,0,0,West Ridge,Entire rental unit,Entire home/apt,2,1,1,0,95,1,4,2,2,1125,1125,2,1125,0,22,43,68,157,2021/10/19,1,1,0,30_days,5,5,5,5,5,5,5,1,2,2,0,0,0.71,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,private,15.3592,1,0,890,0.709677419,0.266666667,0.290322581,0.032258065,0,0,0.5,1,1,1,1,1,0.422222222,0.010752688,0.833333333,1
51049421,377947515,within a few hours,0.98,0.96,0,5,0,Hyde Park,Entire rental unit,Entire home/apt,2,1,1,1,80,1,1125,2,7,1125,1125,5.8,1125,0,24,51,81,133,2021/10/19,4,4,0,30_days,3.75,4.5,4,4,5,4.75,4.25,1,5,5,0,0,1.35,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,private,9.5856,0,1,1000,0.64516129,0.233333333,0,0,0,0.709677419,1,1,1,1,1,1,0.292831541,0.23655914,1,1
51064951,343006378,within an hour,1,0.81,0,71,0,Near South Side,Entire serviced apartment,Entire home/apt,3,1,1,1,169,33,365,33,33,365,365,33,365,0,30,60,90,365,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,18,18,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,private,1.5466,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51067175,33321452,within an hour,1,1,0,0,0,Edgewater,Entire rental unit,Entire home/apt,2,1,1,2,90,2,180,2,3,180,180,2.1,180,0,11,38,63,337,2021/10/19,5,5,3,30_days,5,5,5,5,5,4.8,5,1,1,1,0,0,3.41,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,private,12.8852,1,6,411,0.35483871,0.4,0.096774194,0.064516129,0,0,0,0,0,0,0,0,0.283870968,0.021505376,0,0
51069023,13818506,None,0,0,0,1,0,North Center,Entire guest suite,Entire home/apt,4,1,2,2,63,32,47,32,32,1125,1125,32,1125,0,9,39,69,261,2021/10/19,0,0,0,None,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,private,8.0567,0,7,1000,1,0.266666667,0,0,0,0,0,0,0,0.129032258,1,1,0.422222222,0,0,0.709677419
51089015,13493929,within a day,1,1,0,0,0,Lower West Side,Private room in rental unit,Private room,2,1,1,1,55,1,7,2,2,1125,1125,2,1125,0,0,0,9,249,2021/10/19,2,2,2,30_days,5,5,5,5,5,5,5,1,1,0,1,0,2,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,private,4.1365,1,7,1000,0.451612903,1,1,0.225806452,0.857142857,0.129032258,0,0,0,0,0,0.2,0.817204301,0.403993856,0,0.066666667
51091704,347712946,within an hour,1,0.83,0,3,0,Kenwood,Entire rental unit,Entire home/apt,5,1,1,1,171,1,365,2,2,365,365,2,365,0,27,57,87,362,2021/10/19,2,2,0,30_days,4.5,5,5,4.5,5,5,5,1,3,3,0,0,0.86,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,private,8.5921,0,1,39,0.096774194,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0
51101974,235944843,within an hour,0.96,1,0,0,0,Chatham,Private room in residential home,Private room,1,1,1,1,20,2,14,2,2,1125,1125,2,1125,0,8,33,37,269,2021/10/19,5,5,5,30_days,4.6,4,4,4.2,4.2,3,4.2,1,1,0,1,0,5,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,private,16.9863,0,2,283,0.35483871,0.533333333,0.322580645,1,1,0,0,0,0,0,0,0,0.403584229,0.666666667,0,0
51102293,300930607,within an hour,1,1,0,4,0,West Town,Entire rental unit,Entire home/apt,4,1,2,2,169,32,1125,32,32,1125,1125,32,1125,0,0,0,27,117,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,3,3,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,private,3.9694,0,2,425,1,1,0.612903226,0,0,0,0.5,1,1,1,1,1,0.870967742,0,0.833333333,1
51103614,23612069,within an hour,0.95,0.98,0,18,0,Near West Side,Private room in rental unit,Private room,2,1,1,1,51,1,1125,2,2,1125,1125,2,1125,0,3,3,19,294,2021/10/19,11,11,2,30_days,3.91,4.18,3.64,4.09,3.91,3.82,4.09,1,18,11,7,0,6.35,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,private,2.9566,0,7,601,0.322580645,1,1,0,0,0,0,0,0,0,0,0,0.774193548,0,0,0
51118058,38084112,within an hour,1,0.94,0,0,0,Edgewater,Entire rental unit,Entire home/apt,8,1,3,5,257,2,1125,2,2,1125,1125,2,1125,0,22,45,50,50,2021/10/19,9,9,4,30_days,5,5,5,5,4.89,5,4.89,1,1,1,0,0,4.22,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,private,12.9579,0,6,557,0.741935484,0.333333333,0.290322581,1,1,1,1,1,1,1,1,1,0.455197133,1,1,1
51121214,13603017,within a few hours,1,0.75,0,0,0,Near West Side,Private room in rental unit,Private room,1,1,1,1,50,7,60,7,7,60,60,7,60,0,0,10,40,129,2021/10/19,2,2,1,30_days,5,5,5,5,5,5,5,1,5,0,5,0,1.13,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,private,2.99,1,7,986,1,1,0.225806452,0,0,0,0.5,1,1,1,1,1,0.741935484,0,0.833333333,1
51125466,390856191,within a day,0.75,0.14,0,1,0,Near North Side,Entire condominium (condo),Entire home/apt,3,1,1,3,56,120,1125,120,120,1125,1125,120,1125,0,29,59,89,364,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,private,1.6713,0,0,1000,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0.010752688,0,0,0
51127073,145551202,within an hour,1,1,0,0,0,Hyde Park,Entire rental unit,Entire home/apt,2,1,1,2,81,32,300,32,32,1125,1125,32,1125,0,0,6,36,311,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,private,8.9615,1,4,226,0.451612903,1,0.322580645,0,0,0,0,0,0,0,0,0,0.591397849,0,0,0
51127837,212267396,within an hour,1,0.94,0,0,0,North Center,Entire condominium (condo),Entire home/apt,4,1,2,2,155,2,1125,2,2,1125,1125,2,1125,0,11,34,64,153,2021/10/19,6,6,5,30_days,5,5,4.83,5,5,5,4.83,1,1,1,0,0,4.86,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,private,7.2861,1,3,373,0.774193548,0.666666667,0,0,0,0,0.5,1,1,1,1,1,0.480286738,0,0.833333333,1
51129231,1416817,within an hour,1,0.67,0,0,0,Near North Side,Entire residential home,Entire home/apt,13,1,4,4,564,5,30,5,7,21,60,5.2,33.4,0,21,35,55,55,2021/10/18,2,2,1,30_days,5,5,5,5,5,5,5,1,3,1,2,0,1.4,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,private,3.0254,0,10,1000,0.774193548,0.533333333,0.064516129,0.838709677,1,1,1,1,1,1,1,1,0.45734767,0.946236559,1,1
51144415,343006378,within an hour,1,0.81,0,71,0,Near South Side,Entire serviced apartment,Entire home/apt,5,1,2,1,202,33,365,33,33,365,365,33,365,0,30,60,90,365,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,18,18,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,private,1.5146,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51146552,100927262,within an hour,1,0.75,0,0,0,Logan Square,Entire rental unit,Entire home/apt,4,1,2,0,95,1,365,2,2,365,365,2,365,0,0,0,0,0,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,private,5.8101,1,5,417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51151407,33278570,None,0,0,0,5,0,Avondale,Entire rental unit,Entire home/apt,4,1,2,2,239,2,1125,2,2,1125,1125,2,1125,0,8,15,45,149,2021/10/19,3,3,1,30_days,4.67,5,4.67,5,5,4.67,4.33,1,3,3,0,0,1.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,private,7.8267,1,6,1000,0.967741935,0.766666667,0.322580645,0,0,0,0,1,1,1,1,1,0.685663082,0,0.666666667,1
51153028,410182681,within an hour,1,0.87,0,0,0,Dunning,Entire residential home,Entire home/apt,5,1,2,3,152,2,8,2,2,8,8,2,8,0,22,52,82,171,2021/10/19,10,10,5,30_days,5,5,5,5,5,4.8,5,1,1,1,0,0,4.17,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,private,10.4303,0,0,668,0.709677419,0.133333333,0,0,0,0,0.5,1,1,1,1,1,0.281003584,0,0.833333333,1
51171320,21451629,None,0,0,0,1,0,West Town,Entire townhouse,Entire home/apt,6,1,3,3,152,28,1125,28,28,1125,1125,28,1125,0,0,0,8,145,2021/10/18,1,1,1,30_days,5,5,5,5,5,5,5,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,private,3.314,1,7,546,1,1,1,0.225806452,0,0,0,0,0.966666667,1,1,1,1,0.075268817,0.322222222,1
51171620,414148337,within a few hours,1,1,0,0,0,Lower West Side,Entire rental unit,Entire home/apt,4,1,2,2,114,32,365,32,32,365,365,32,365,0,30,60,90,364,2021/10/19,1,1,0,30_days,5,5,5,5,5,5,4,1,1,1,0,0,0.61,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,private,3.5575,1,0,1000,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0.010752688,0,0,0
51173851,45312905,within an hour,1,1,0,1,0,Lincoln Park,Private room in residential home,Private room,2,1,1,1,124,2,5,2,3,1125,1125,2.1,1125,0,23,40,40,40,2021/10/19,2,2,2,30_days,5,5,5,5,5,5,5,1,1,0,1,0,2,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,private,5.401,0,6,1000,0.64516129,0.4,0.64516129,1,1,1,1,1,1,1,1,1,0.56344086,1,1,1
51176220,170551048,within an hour,1,0.99,0,8,0,Uptown,Entire rental unit,Entire home/apt,2,1,1,1,107,1,1125,2,2,1125,1125,2,1125,0,17,47,73,348,2021/10/18,4,4,2,30_days,4.75,5,4.75,4.25,4.25,5,5,1,9,9,0,0,3.24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,private,8.6002,0,3,39,0.290322581,0.133333333,0.129032258,0,0,0,0,0,0,0,0,0,0.184229391,0,0,0
51177581,190702407,within an hour,0.88,0.33,0,0,0,Near North Side,Entire rental unit,Entire home/apt,4,1,1,1,365,2,27,2,2,1125,1125,2,1125,0,30,60,90,365,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,private,2.6362,0,3,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51178702,32119602,None,0,0,0,1,0,Loop,Entire serviced apartment,Entire home/apt,4,1,1,2,169,4,1125,2,4,1125,1125,3.9,1125,0,18,42,69,154,2021/10/18,2,2,2,30_days,5,4.5,5,5,5,5,4,1,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,private,0.9509,0,0,1000,0.903225806,0.233333333,0.032258065,0.064516129,0,0.064516129,0.6,1,1,1,1,1,0.389605735,0.043010753,0.866666667,1
51179122,295144486,within an hour,1,1,0,0,0,Edgewater,Entire rental unit,Entire home/apt,4,1,2,2,117,2,365,2,2,1125,1125,2,1125,0,8,8,8,82,2021/10/19,11,11,5,30_days,4.73,4.64,4.36,4.91,5,4.91,4.91,1,1,1,0,0,4.93,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,private,13.4196,1,2,511,0.741935484,1,1,1,0,0,0.5,1,1,1,1,1,0.913978495,0.333333333,0.833333333,1
51185657,5890664,within a few hours,1,0.83,0,3,0,Avondale,Entire rental unit,Entire home/apt,4,1,2,2,190,2,1125,2,2,1125,1125,2,1125,0,20,34,34,34,2021/10/18,2,2,0,30_days,5,5,5,5,5,5,5,1,2,2,0,0,0.76,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,private,7.0393,1,8,726,0.870967742,0,1,1,1,1,1,1,1,1,1,1,0.623655914,1,1,1
51192318,143431215,within an hour,1,1,0,3,0,West Town,Entire rental unit,Entire home/apt,4,1,2,2,205,2,180,2,3,1125,1125,2,1125,0,18,42,72,338,2021/10/18,9,9,2,30_days,5,5,4.78,5,5,5,4.89,1,3,3,0,0,3.42,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,private,2.3227,1,4,516,0.193548387,0.4,0,0,0,0,0,0.064516129,0.1,0.129032258,0,0,0.197849462,0,0.05483871,0.043010753
51196105,14988400,within an hour,1,1,0,3,0,West Town,Entire rental unit,Entire home/apt,4,1,2,2,106,2,30,2,2,1125,1125,2,1125,0,15,22,22,22,2021/10/18,10,10,4,30_days,4.9,5,4.9,5,5,5,4.9,1,4,4,0,0,8.11,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,private,3.3553,0,7,437,0.838709677,0.433333333,1,1,1,1,1,1,1,1,1,1,0.75734767,1,1,1
51205312,348944587,within an hour,1,0.99,0,2,0,Logan Square,Entire guest suite,Entire home/apt,2,1,1,1,84,1,1125,2,2,1125,1125,2,1125,0,21,46,76,351,2021/10/18,14,14,5,30_days,5,4.93,5,5,5,5,5,1,2,2,0,0,4.94,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,private,6.8367,1,1,865,0.290322581,0.166666667,0,0,0,0,0,0,0,0,0,0,0.152329749,0,0,0
51209587,107434423,within an hour,1,0.98,0,1987,0,Near North Side,Entire rental unit,Entire home/apt,2,1,1,1,111,32,1125,32,730,1125,1125,705.1,1125,0,0,28,58,333,2021/10/19,0,0,0,None,0,0,0,0,0,0,0,1,313,313,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,private,1.7705,0,5,1000,0.419354839,0.633333333,0,0,0,0,0,0,0,0,0,0,0.350896057,0,0,0
51211000,88566861,within an hour,1,0.98,0,186,0,Near North Side,Entire rental unit,Entire home/apt,3,1,1,2,182,2,280,2,2,280,280,2,280,0,26,56,86,351,2021/10/18,3,3,1,30_days,5,5,4.67,4.33,5,5,4.33,1,8,8,0,0,2.09,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,private,2.0575,0,5,1000,0.064516129,0.066666667,0,0,0.071428571,0.258064516,0,0,0,0,0,0,0.043727599,0.109831029,0,0
51211015,88566861,within an hour,1,0.98,0,186,0,Near North Side,Entire rental unit,Entire home/apt,5,1,2,4,221,2,280,2,3,280,280,2,280,0,19,43,65,326,2021/10/18,3,3,1,30_days,3.67,3.67,3.67,3.67,3.67,3.67,3.67,1,8,8,0,0,1.03,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,private,1.9988,0,5,1000,0.225806452,0.333333333,0.258064516,0,0.071428571,0.258064516,0,0,0,0.129032258,0,0,0.272401434,0.109831029,0,0.043010753
51211027,88566861,within an hour,1,0.98,0,186,0,Near North Side,Entire loft,Entire home/apt,2,1,1,1,143,2,280,2,2,280,280,2,280,0,25,54,84,349,2021/10/18,4,4,1,30_days,4.75,5,5,4.75,5,5,4.25,1,8,8,0,0,1.97,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,private,1.9832,0,5,1000,0.161290323,0.033333333,0,0,0.071428571,0.258064516,0,0,0,0,0,0,0.064874552,0.109831029,0,0
51211039,88566861,within an hour,1,0.98,0,186,0,Near North Side,Entire loft,Entire home/apt,2,1,1,1,157,2,280,2,2,280,280,2,280,0,28,58,88,353,2021/10/18,11,11,7,30_days,4.36,4.45,5,4,4.18,4.64,3.64,1,8,8,0,0,4.18,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,private,2.2187,0,5,1000,0.064516129,0,0,0,0.071428571,0.258064516,0,0,0,0,0,0,0.021505376,0.109831029,0,0
51212716,88374012,None,0,0,0,0,0,Morgan Park,Entire guest suite,Entire home/apt,2,1,1,0,140,30,90,30,30,1125,1125,30,1125,0,0,0,0,74,2021/10/19,0,0,0,None,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,private,20.9933,0,5,560,1,1,1,1,0,0,0.5,1,1,1,1,1,1,0.333333333,0.833333333,1
51213503,414525497,within an hour,1,0.88,0,0,0,Lake View,Entire loft,Entire home/apt,2,1,1,0,152,1,2,2,2,1125,1125,2,1125,0,3,4,4,263,2021/10/18,5,5,3,30_days,3.8,3.6,3,4.6,4.4,4.6,4.2,1,1,1,0,0,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,private,7.9189,1,0,651,0.35483871,1,0.967741935,1,0,0,0,0,0,0,0,0,0.774193548,0.333333333,0,0
51214098,107434423,within an hour,1,0.98,0,1987,0,Near North Side,Entire rental unit,Entire home/apt,2,1,1,1,111,32,1125,32,730,1125,1125,704.7,1125,0,0,0,29,304,2021/10/19,0,0,0,None,0,0,0,0,0,0,0,1,313,313,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,private,1.7705,0,5,1000,0.419354839,1,0.580645161,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
51216314,33234926,within an hour,1,1,0,1,0,Lower West Side,Entire rental unit,Entire home/apt,10,1,4,6,159,3,365,3,3,1125,1125,3,1125,0,13,32,57,325,2021/10/18,9,9,4,30_days,4.67,5,4.67,5,4.89,4.89,4.67,1,1,1,0,0,3.42,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,private,2.4783,1,6,394,0.322580645,0.5,0.258064516,0,0,0,0,0,0,0,0.129032258,0.1,0.360215054,0,0,0.076344086
51222496,327103193,within an hour,1,0.69,0,26,0,Near West Side,Private room in residential home,Private room,2,1,1,1,45,28,365,28,28,365,365,28,365,0,18,45,71,84,2021/10/19,4,4,1,30_days,5,5,5,5,5,4.75,4.75,1,22,0,22,0,2.73,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,shared,3.3586,0,1,580,0.967741935,0,0.161290323,0.129032258,1,1,1,1,1,1,1,1,0.376344086,0.709677419,1,1
51223205,70332680,within an hour,1,0.83,0,0,0,West Town,Entire rental unit,Entire home/apt,5,1,1,1,196,2,30,2,2,1125,1125,2,1125,0,26,56,86,176,2021/10/18,3,3,1,30_days,5,5,5,5,5,5,5,1,1,1,0,0,1.58,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,private,4.0491,1,5,1000,0.612903226,0.066666667,0,0,0,0,0.5,1,1,1,1,1,0.226523297,0,0.833333333,1
51229119,395498979,within an hour,1,1,0,0,0,Near North Side,Entire villa,Entire home/apt,10,1,4,5,423,2,365,2,2,1125,1125,2,1125,0,13,36,60,251,2021/10/18,15,15,6,30_days,4.87,4.93,4.67,5,4.93,4.73,4.6,1,11,11,0,0,15,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,private,2.8396,0,0,1000,0.806451613,0.466666667,0.258064516,0,0,0,0,0,0,0.193548387,1,1,0.510394265,0,0,0.731182796
